NSX, Description, New Price, Discount percent, Old Price, 
LEMONADE, Combo Lemonade Phấn Nước A02 Natural 15g + Chì Kẻ Mày 2 Đầu 02 Nâu Sáng 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 941 Màu Nâu Đỏ 2.5g, 99.000 ₫, 43%, 175.000 ₫, 
LEMONADE, Combo Lemonade Phấn Nước A02 Natural 15g + Chì Kẻ Mày 2 Đầu 01 Nâu Đậm 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 939 Màu Hồng Trầm 2.5g, 99.000 ₫, 43%, 175.000 ₫, 
australis, Bảng Phấn Mắt Australis 12 Màu Hazy Daze 9g, 416.000 ₫, 20%, 520.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 05 Mousse Peach 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
VACOSI, Bông Phấn Ướt Vuông Vacosi Pro PU03 1 Cái, 24.000 ₫, 4%, 25.000 ₫, 
Black Rouge, Son Tint Black Rouge LZ05 Peanut Latte Đỏ Nâu Lạnh 4g, 174.000 ₫, 45%, 318.000 ₫, 
VACOSI, Chì Gel Kẻ Mắt Vacosi VM26 01 Màu Đen, 78.000 ₫, 20%, 98.000 ₫, 
Black Rouge, [HSD 11/2024] Son Kem Lì Black Rouge A44 Roasting Brown - Nâu Cháy 4.5g, 168.000 ₫, 44%, 298.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 940 Màu Hồng Đất 2.5g, 98.000 ₫, 42%, 169.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 07 Persimmon Syrup 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 922 Màu Đỏ Nâu 2.5g, 99.000 ₫, 43%, 175.000 ₫, 
Silkygirl, Son Dưỡng Có Màu Silkygirl 07 Bare - Cam Da Sáng 3.2g, 134.000 ₫, 20%, 168.000 ₫, 
Estee Lauder, [Mua 1 Tặng 1] Kem Nền Estee Lauder Lâu Trôi 1W1 Bone 30mlx2, 1.600.000 ₫, 50%, 3.200.000 ₫, 
VACOSI, Cọ Nền Vacosi Đầu Tròn F11, 93.000 ₫, 15%, 110.000 ₫, 
VACOSI, Cọ Che Khuyết Điểm & Tạo Khối Vacosi Đầu Xéo F13, 41.000 ₫, 16%, 49.000 ₫, 
VACOSI, Chì Gel Kẻ Mắt Vacosi VM26 02 Màu Nâu, 78.000 ₫, 20%, 98.000 ₫, 
VACOSI, Cọ Má & Highlight Vacosi Hình Quạt Bầu M33, 56.000 ₫, 15%, 66.000 ₫, 
B.O.M, Son Kem B.O.M #04 TMI - Đỏ Chocolate 4g, 149.000 ₫, 50%, 298.000 ₫, 
Flawsome, Son Trang Điểm Flawsome Sun-Kissed - Cam Gạch 3g, 175.000 ₫, 20%, 220.000 ₫, 
Cathy Doll, Phấn Nước Cathy Doll Dạng Lì Màu #02 Natural Beige 10g, 329.000 ₫, not available, not available, 
Black Rouge, Son Tint Black Rouge DL18 Vintage Ruby - Đỏ Chili Trầm 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 904 Màu Đỏ Cam 2.5g, 109.000 ₫, 38%, 175.000 ₫, 
LEMONADE, Combo Lemonade Phấn Nước A02 Natural 15g + Chì Kẻ Mày 2 Đầu 03 Nâu Xám 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 01 Sweet Orange 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
Flawsome, Son Trang Điểm Flawsome Afterglow - Đỏ Mận 3g, 175.000 ₫, 20%, 220.000 ₫, 
australis, Son Kem Lì Australis Mịn Môi Cushion - Màu Cam Cháy 4g, 239.000 ₫, 20%, 300.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
LEMONADE, Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 01 Nâu Đậm 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
LEMONADE, Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 02 Nâu Sáng 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 909 Màu Đỏ Trầm 2.5g, 109.000 ₫, 38%, 175.000 ₫, 
Cathy Doll, Phấn Nước Cathy Doll Dạng Lì Màu #01 Light Beige 10g, 329.000 ₫, not available, not available, 
Felina, Sơn Móng Tay Felina Màu Tím Củ Hành CN602 18ml, 41.000 ₫, 16%, 49.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Tím Hồng Nhũ DN1020 16ml, 59.000 ₫, 25%, 79.000 ₫, 
Naris Cosmetics, Son Thỏi Naris Cosmetic Giàu Ẩm Màu 678 Hồng Ngọc 3.7g, 145.000 ₫, not available, not available, 
VACOSI, Nhíp Nối Mi Thẳng Vacosi T06, 63.000 ₫, 12%, 72.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 10 Dusted Ginger 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
LIME, Phấn Nước Lime Che Phủ Cao 10 Cream Beige Da Trắng Sáng 15g, 315.000 ₫, 34%, 480.000 ₫, 
Gilaa, [HSD 11/2024] Son Kem Lì Gilaa 13 Curse Reverse - Nâu Gạch Trầm 5g, 183.000 ₫, 3%, 189.000 ₫, 
Lilybyred, Bảng Phấn Mắt Lilybyred 10 Ô Màu M03 Ash Beige 10.5g, 328.000 ₫, 35%, 505.000 ₫, 
australis, Chì Kẻ Mắt Australis #Chocolate - Màu Nâu, 160.000 ₫, 19%, 198.000 ₫, 
Estee Lauder, [Mua 1 Tặng 1] Combo Estee Lauder Serum Phục Hồi Ngăn Ngừa Lão Hoá 30ml Tặng Kem Nền 1W1 Bone 30ml, 2.700.000 ₫, 37%, 4.300.000 ₫, 
Perfect Diary, Son Kem Perfect Diary 907 Màu Đỏ Thuần 2.5g, 108.000 ₫, 38%, 175.000 ₫, 
LIME, Phấn Nước Lime Che Phủ Cao 20 Neutral Beige Da Tự Nhiên 15g, 315.000 ₫, 34%, 480.000 ₫, 
Maybelline, Son Kem Lì Maybelline 490 Performer - Gạch Đun 5ml, 195.000 ₫, 24%, 258.000 ₫, 
Maybelline, Son Kem Lì Maybelline 210 Versatile - Hồng Trà Sữa 5ml, 195.000 ₫, 24%, 258.000 ₫, 
australis, Son Thỏi Australis Dưỡng Môi #Pose - Hồng Đất 3.2g, 228.000 ₫, 20%, 285.000 ₫, 
Flawsome, Son Trang Điểm Flawsome 7 Days - Hồng Cam Trầm 3g, 175.000 ₫, 20%, 220.000 ₫, 
Naris Cosmetics, Son Thỏi Naris Cosmetic Giàu Ẩm Màu 184 Hồng Dâu 3.7g, 145.000 ₫, not available, not available, 
MAC, [HSD 09/2024] Kem Nền MAC Lâu Trôi #NC15 Màu Be Nhạt Cho Da Sáng 30ml, 639.000 ₫, not available, not available, 
3CE, Son Kem Lì 3CE x Toiletpaper Màu Taupe - Đỏ Gạch 4g, 299.000 ₫, 17%, 360.000 ₫, 
Acnes, Giấy Thấm Dầu Acnes Kiểm Soát Nhờn, 10.000 ₫, not available, not available, 
LEMONADE, Combo Lemonade Phấn Nước A01 Light 15g + Chì Kẻ Mày 2 Đầu 03 Nâu Xám 2g+2ml, 399.000 ₫, 25%, 532.000 ₫, 
Black Rouge, Son Tint Black Rouge DL17 Red Sapphire - Đỏ Hồng Trầm 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
VACOSI, Cọ Tán Mày Vacosi Bản To Pro - RP01, 88.000 ₫, not available, not available, 
Perfect Diary, Son Kem Perfect Diary 708 Màu Đỏ Đất 2.5g, 109.000 ₫, 38%, 175.000 ₫, 
Maybelline, Chì Kẻ Mày 2 Đầu Maybelline Màu Nâu Đỏ Red Brown 0.16g, 110.000 ₫, 14%, 128.002 ₫, 
3CE, Son Thỏi 3CE Mịn Lì Unknown Way - Màu Nude Tím 4g, 352.000 ₫, 20%, 440.000 ₫, 
VACOSI, Cọ Tán Nền Vacosi Đầu Dẹp Lớn Pro FP18, 165.000 ₫, not available, not available, 
Naris Cosmetics, Son Thỏi Naris Cosmetic Giàu Ẩm Màu 283 Đỏ Quyến Rũ 3.7g, 145.000 ₫, not available, not available, 
Maybelline, Son Bóng Maybelline 15 Peachy (Music) - Màu Da Đào 4.2ml, 239.000 ₫, 20%, 298.000 ₫, 
3CE, Son Kem Lì 3CE Mịn Như Nhung Go Now - Hồng Da Ngả Tím 4g, 294.000 ₫, 2%, 300.000 ₫, 
3CE, Son Thỏi 3CE Mịn Lì Peanut Beige - Màu Cam Nude 4g, 352.000 ₫, 20%, 440.000 ₫, 
VACOSI, Cọ Che Khuyết Điểm Đầu Tròn Vacosi FP15, 108.000 ₫, not available, not available, 
Cathy Doll, [HSD 10/2024] Phấn Nước Cathy Doll Dạng Lì Màu #02 Natural Beige 10g, 230.000 ₫, 23%, 297.000 ₫, 
Estee Lauder, [Mua 1 Tặng 1] Kem Nền Estee Lauder Lâu Trôi 1W2 Sand 30mlx2, 1.600.000 ₫, 50%, 3.200.000 ₫, 
australis, Kem Nền Australis Tươi Sáng Mỏng Mịn Màu Natural 30ml, 229.000 ₫, 20%, 286.000 ₫, 
VACOSI, Cọ Nền & Phủ Vacosi Vát Xéo F12, 75.000 ₫, 16%, 89.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
Sexylook, [HSD 11/2024] Mặt Nạ Bùn & Sữa Rửa Mặt Sexylook Dưỡng Ẩm Vượt Trội 150g, 180.000 ₫, 66%, 529.000 ₫, 
MAC, Kem Lót Bắt Sáng MAC Màu Silverlite - Trắng Bạc 50ml, 1.100.000 ₫, not available, not available, 
Kissme, Bút Nhuộm Lông Mày Kissme Không Trôi Màu Nâu Tự Nhiên 0.4ml, 170.000 ₫, 10%, 189.000 ₫, 
MAC, Son Kem MAC 997 Over The Taupe - Nâu Tây 5ml, 830.000 ₫, not available, not available, 
B.O.M, [HSD 08/2024] Phấn Mắt B.O.M 8 Ô #01 Coralism 12g, 358.000 ₫, 40%, 598.000 ₫, 
3CE, Son Lì 3CE Mịn Môi Mauvbrown - Hồng Khô 4g, 337.000 ₫, 16%, 400.000 ₫, 
MENARD, Son Môi Menard Giàu Dưỡng A 36 - Màu Đỏ Nồng Nàn 3.2g, 532.000 ₫, 15%, 625.000 ₫, 
MAC, Son Kem MAC 996 Date-Maker - Hồng Da 5ml, 830.000 ₫, not available, not available, 
MAC, [HSD 10/2024] Phấn Bắt Sáng MAC Màu Show Gold 9g, 627.000 ₫, 41%, 1.070.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Xám Xanh DS9009 16ml, 59.000 ₫, 25%, 79.000 ₫, 
L'Oreal, Son Kem L'Oreal Mịn Lì Nhẹ Môi 220 I Wonder - Hồng Đất 7ml, 195.000 ₫, 30%, 279.000 ₫, 
MAC, Son Thỏi MAC Mịn Lì 646 Marrakesh - Đỏ Đất 3g, 650.000 ₫, not available, not available, 
Silkygirl, Son Kem Lì Silkygirl Màu Đỏ Rượu 08 Artsy 5.8ml, 141.000 ₫, 16%, 168.000 ₫, 
Cathy Doll, [HSD 10/2024] Phấn Nước Cathy Doll Dạng Lì Màu #01 Light Beige 10g, 230.000 ₫, 9%, 252.000 ₫, 
Naris Cosmetics, Son Môi Naris Cosmetics Coeor B02 Cam Cháy 3.2g, 735.000 ₫, not available, not available, 
Black Rouge, Son Tint Black Rouge DL09 Modern Orange Cam Ánh Khói 4.1g, 222.000 ₫, 30%, 318.000 ₫, 
Horus, Son Kem Horus 01 Peach Chocolate - Cam Ánh Nâu 3g, 92.000 ₫, 30%, 132.000 ₫, 
Cathy Doll, Chì Kẻ Mày Cathy Doll Siêu Mảnh 04 Nâu Cherry 0.05g, 99.000 ₫, not available, not available, 
australis, Son Kem Lì Mượt Môi Australis Màu Đỏ Hồng Sun Dae 10ml, 159.000 ₫, 20%, 198.000 ₫, 
VACOSI, Cọ Định Hình Mày Đầu Bằng Vacosi EP03, 97.000 ₫, not available, not available, 
Estee Lauder, [Mua 1 Tặng 1] Combo Estee Lauder Serum Phục Hồi Ngăn Ngừa Lão Hoá 30ml Tặng Kem Nền 1W2 Sand 30ml, 2.700.000 ₫, 37%, 4.300.000 ₫, 
Black Rouge, Phấn Nước Black Rouge Hương Đào CP01 Da Sáng 14g, 425.000 ₫, 34%, 640.000 ₫, 
australis, Kem Nền Australis Tươi Sáng Mỏng Mịn Màu Fair 30ml, 229.000 ₫, 20%, 286.000 ₫, 
Lip Smacker, Set Son Dưỡng Lip Smacker Trái Cây Vị Truyền Thống 6x4g, 370.000 ₫, 10%, 409.000 ₫, 
Black Rouge, Son Tint Black Rouge DL15 Amber Carat - Đỏ Cam Hổ Phách 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
Black Rouge, Son Tint Black Rouge DL20 Amethyst - Tím Mận 4.1g, 189.000 ₫, 41%, 318.000 ₫, 
australis, Kem Nền Australis Tươi Sáng Mỏng Mịn Màu Beige 30ml, 229.000 ₫, 20%, 286.000 ₫, 
Gina Glam, [HSD 04/2024] Chì Kẻ Mày Gina Glam #B2 Light Brown Màu Nâu Sáng 0.3g, 66.000 ₫, 67%, 198.000 ₫, 
Horus, Son Kem Horus 02 Hot Wine - Đỏ Rượu 3g, 92.000 ₫, 30%, 132.000 ₫, 
Gina Glam, [HSD 08/2024] Phấn Nền Gina Glam #02 Natural Beige Tông Màu Tự Nhiên 15g, 143.000 ₫, 34%, 216.000 ₫, 
MAC, [HSD 10/2024] Son Kem MAC 979 Impulsive - Cam Đào 5ml, 486.000 ₫, 41%, 830.000 ₫, 
MAC, Nước Xịt Khoáng Hoàn Tất Trang Điểm MAC 100ml, 860.000 ₫, not available, not available, 
Maybelline, Son Bóng Maybelline 65 Saucy (Music) - Hồng Gỗ 4.2ml, 229.000 ₫, 23%, 298.000 ₫, 
VACOSI, Phấn Mắt Vacosi 3 Màu (Hộp Tròn) 01 Brownie 5g, 80.000 ₫, 15%, 94.000 ₫, 
VACOSI, Cọ Tạo Khối Vacosi Đầu Dẹp F07, 83.000 ₫, 16%, 99.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Xanh Cây Thông CS598 18ml, 38.000 ₫, 22%, 49.000 ₫, 
3CE, [HSD 04/2024] Son Bóng 3CE Căng Mọng High Roller - Cam Cổ Điển 3g, 149.000 ₫, 61%, 380.000 ₫, 
Felina, Nước Rửa Móng Felina Cao Cấp Hương Hoa Hồng 175ml, 58.000 ₫, 16%, 69.000 ₫, 
VACOSI, Cọ Tạo Khối Vacosi Đầu Cong M28, 87.000 ₫, 16%, 104.000 ₫, 
Silkygirl, Son Kem Lì SILKYGIRL Nhẹ Môi Màu Cam 05 Hot Sala 3.8ml, 166.000 ₫, 7%, 179.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
Silcot, Combo 3 Bông Tẩy Trang Silcot Cơ Bản 82 Miếng/Hộp, 100.000 ₫, 15%, 117.000 ₫, 
Hotosu, Combo 5 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 125.000 ₫, 29%, 175.000 ₫, 
Ipek Klasik, Bông Tẩy Trang Ipek 150 Miếng, 27.000 ₫, 37%, 43.000 ₫, 
Silcot, Bông Tẩy Trang Silcot Cơ Bản Hộp 82 Miếng, 32.000 ₫, 27%, 44.000 ₫, 
Browit, Chuốt Mi Browit Kéo Dài Và Cong Mi Dạng Đầu Lược 5.5g, 99.000 ₫, 34%, 149.000 ₫, 
LEMONADE, [HSD 08/2024] Son Kem Lì Lemonade Màu Cam Đỏ Đất 04 Super Strong 5g, 123.000 ₫, 32%, 180.000 ₫, 
B.O.M, [HSD 11/2024] Son Lì B.O.M #810 My Brick Red - Đỏ Gạch 3.5g, 224.000 ₫, 28%, 310.000 ₫, 
MAC, [Mua 1 Tặng 1] Son Thỏi MAC Mịn Lì Marrakesh 3g + Tặng Son Thỏi Siêu Lì Ruby Woo 3g, 650.000 ₫, 50%, 1.300.000 ₫, 
3CE, [HSD 06/2024] Son Bóng 3CE Căng Mọng Little Ground - Cam San Hô 3g, 187.000 ₫, 51%, 380.000 ₫, 
Naris Cosmetics, [HSD 02/2025] Son Thỏi Naris Cosmetics Mịn Môi 105 - Cam Ánh Đỏ 3g, 312.000 ₫, not available, not available, 
Flawsome, Son Ofélia x Miracle Apo Flawsome #Frenzy Đỏ Gạch 2g, 176.000 ₫, 2%, 180.000 ₫, 
MAC, Kem Nền MAC Lâu Trôi #NC15 Màu Be Nhạt Cho Da Sáng 30ml, 1.090.000 ₫, not available, not available, 
3CE, [HSD 09/2024] Son Thỏi 3CE Vỏ Trong Màu Lì Way Back - Hoa Hồng Be 3.5g, 261.000 ₫, 31%, 380.000 ₫, 
Silkygirl, [HSD 06/2024] Bảng Phấn Mắt Silkygirl 6 Màu 04 Brick 6g, 69.000 ₫, 65%, 196.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 12 Berry Muffin 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
Estee Lauder, [Mua 1 Tặng 1] Combo Estee Lauder Kem Dưỡng Mắt Giảm Quầng Thâm 15ml Tặng Kem Nền 1W2 Sand 30ml, 2.250.000 ₫, 42%, 3.850.000 ₫, 
Bioderma, [HSD 07/2024] Son Dưỡng Bioderma Làm Dịu Môi Khô Nứt Nẻ, 169.000 ₫, 46%, 314.000 ₫, 
Ma:nyo, Dầu Tẩy Trang Ma:nyo Nguyên Chất 200ml, 419.000 ₫, 40%, 696.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Kim Tuyến Tím Ngũ Sắc CK602 18ml, 38.000 ₫, 22%, 49.000 ₫, 
Essance, Son Kem Essance Mịn Mượt Chuẩn Màu BG34 Rose Wood 3g, 138.000 ₫, 31%, 199.000 ₫, 
australis, Chì Kẻ Mày Australis Siêu Mảnh Sắc Nét Màu Nâu, 184.000 ₫, 20%, 230.000 ₫, 
MAC, [Mua 1 Tặng 1] Son Thỏi MAC Mịn Lì 646 Marrakesh - Đỏ Đất 3gx2, 650.000 ₫, 50%, 1.300.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Huyết Dụ CS742 18ml, 47.000 ₫, 4%, 49.000 ₫, 
Real Techniques, Cọ Tán Nền & Che Khuyết Điểm Real Techniques, 225.000 ₫, 18%, 276.000 ₫, 
3CE, Bảng Phấn Mắt 3CE Multi Eye Color - Butter Cream 8.5g, 624.000 ₫, 20%, 780.000 ₫, 
VACOSI, Bông Phấn Ướt Vacosi Tam Giác Vuông BP13 (Hộp 4 Cái), 69.000 ₫, not available, not available, 
Silkygirl, Son Kem Lì Silkygirl Nhẹ Môi Đỏ Rượu 04 Crimson Love 3.8ml, 166.000 ₫, 7%, 179.000 ₫, 
B.O.M, [HSD 09/2024] Phấn Mắt Dạng Lỏng Có Nhũ B.O.M 01 Mirror Ball 3.5g, 222.000 ₫, 3%, 229.000 ₫, 
Felina, Sơn Móng Tay Felina Màu Bạc CN910 18ml, 38.000 ₫, 22%, 49.000 ₫, 
LEMONADE, Combo 2 Bút Kẻ Mắt Lemonade Màu Đen (1g/Cây), 310.000 ₫, 22%, 398.000 ₫, 
Leocrema, Son Dưỡng Môi Leocrema Chiết Xuất Hoa Hồng 5.5g, 66.000 ₫, 4%, 69.000 ₫, 
Gina Glam, Son Thỏi Gina Glam Velvet Matte #10 Craving Coral 4g, 130.000 ₫, 18%, 159.000 ₫, 
MAC, Son Kem MAC 979 Impulsive - Cam Đào 5ml, 830.000 ₫, not available, not available, 
Naris Cosmetics, [HSD 05/2025] Má Hồng Dạng Nén Naris Cosmetics PK01 3.5g, 88.000 ₫, 21%, 112.000 ₫, 
Kissme, Chì Kẻ Mày Kissme Heroine Dạng Xoay Màu Nâu Sáng 0.07g, 115.000 ₫, 11%, 129.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 03 Sweet Peach 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
VACOSI, Phấn Má Hồng Vacosi Lolipop 11 Maple Sweet 7.3g, 75.000 ₫, 20%, 94.000 ₫, 
Naris Cosmetics, [HSD 02/2025] Son Thỏi Naris Cosmetics Mịn Môi 103 - Hồng Cam 3g, 312.000 ₫, not available, not available, 
3CE, Phấn Má Hồng 3CE Mịn Lì Soft Salmon - Cam Hồng 5.5g, 259.000 ₫, 28%, 360.000 ₫, 
Kissme, Chì Kẻ Mày Kissme Siêu Mịn Không Trôi 03 Màu Nâu Tro 0.09g, 152.000 ₫, 10%, 169.000 ₫, 
MAC, Phấn Bắt Sáng MAC Màu Show Gold 9g, 1.070.000 ₫, not available, not available, 
Flawsome, Set Son Miracle Apo x Ofélia Flawsome The Red Set 2x2g, 320.000 ₫, 3%, 330.000 ₫, 
Real Techniques, Cọ Phủ Phấn Real Techniques Setting Brush, 147.000 ₫, 8%, 160.000 ₫, 
B.O.M, Chì Kẻ Chân Mày B.O.M 02 Matt Brown Màu Nâu Đậm 1g, 75.000 ₫, 50%, 149.000 ₫, 
3CE, Phấn Nước 3CE Trang Điểm Tự Nhiên N02 Neutral Meidum 15g, 588.000 ₫, 2%, 600.000 ₫, 
Hotosu, Combo 2 Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 50.000 ₫, 29%, 70.000 ₫, 
Hotosu, Bông Tẩy Trang Hotosu Cao Cấp 150 Miếng, 25.000 ₫, 29%, 35.000 ₫, 
DHC, Son Dưỡng Môi DHC Không Màu Hỗ Trợ Giảm Thâm Môi 1.5g, 159.000 ₫, 20%, 199.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15g, 619.000 ₫, 2%, 630.000 ₫, 
Ipek Klasik, Combo 4 Bông Tẩy Trang Ipek 150 Miếng, 111.000 ₫, 44%, 200.000 ₫, 
Vaseline, Sáp Dưỡng Môi Vaseline Hồng Xinh 7g, 55.000 ₫, 33%, 82.000 ₫, 
innisfree, Phấn Phủ innisfree Kiềm Dầu Dạng Bột Khoáng 5g (Mới 2023), 121.000 ₫, 33%, 180.000 ₫, 
Mihoo, Bông Tẩy Trang Mihoo Kokimi Bông Vuông Túi 240 Miếng, 47.000 ₫, 15%, 55.000 ₫, 
Laneige, Phấn Nước Laneige Cho Lớp Nền Căng Bóng Tự Nhiên 24H #21N 15g, 534.000 ₫, 15%, 630.000 ₫, 
Black Rouge, Son Kem Lì Black Rouge A12 Dashed Brown Nâu Gạch 4.5g, 164.000 ₫, 45%, 298.000 ₫, 
